"status_id","created_at","user_id","screen_name","text","source","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","retweet_status_id","retweet_text","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords"
"x972262083076214784",2018-03-10 00:05:19,"x767511283","PeterBa82304711","RT @TheNYevening: #CDC Doctor, Who Said #FluShot Caused Deadly Outbreak, Missing Feared Dead https://t.co/215cVdJcvT https://t.co/fUT5ramcZR","Twitter for Windows",,,,FALSE,TRUE,0,71,"CDC FluShot",,"nyeveningnews.com/2018/03/05/cdc…","https://t.co/215cVdJcvT","http://nyeveningnews.com/2018/03/05/cdc-doctor-said-flu-shot-caused-deadly-outbreak-missing-feared-dead/","http://pbs.twimg.com/media/DXin6TDXcAA3TOH.jpg","https://t.co/fUT5ramcZR","https://twitter.com/TheNYevening/status/970710401087307777/photo/1","photo","http://pbs.twimg.com/media/DXin6TDXcAA3TOH.jpg","https://t.co/fUT5ramcZR","https://twitter.com/TheNYevening/status/970710401087307777/photo/1",,"x800501342653399040","TheNYevening","en",,,"x970710401087307777","#CDC Doctor, Who Said #FluShot Caused Deadly Outbreak, Missing Feared Dead https://t.co/215cVdJcvT https://t.co/fUT5ramcZR",,,,,,,,,
"x972262052168458240",2018-03-10 00:05:11,"x48838257","kdworley94","All Walmart had left when I went this morning was the nighttime cold &amp; flu tea so I’ve been going around feeling mildly drunk all day trying not to fall asleep 😷😷 and now that I’m actually home I can’t fall asleep. Guess I fought it too long😂","Twitter for iPhone",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,"https://api.twitter.com/1.1/geo/id/7142eb97ae21e839.json","Georgia","Georgia, USA","admin","United States","US",,,"-85.605166 -80.742567 -80.742567 -85.605166 30.355644 30.355644 35.000771 35.000771"
"x972262030936862720",2018-03-10 00:05:06,"x800501342653399040","TheNYevening","RT @TheNYevening: #NBC : #FluVirus is Mutating Because Vaccines Are Grown in Chicken Eggs https://t.co/vhC9V5snCu https://t.co/qxs7ISAlI1","Twitter Web Client",,,,FALSE,TRUE,0,16,"NBC FluVirus",,"nyeveningnews.com/2018/03/06/nbc…","https://t.co/vhC9V5snCu","http://nyeveningnews.com/2018/03/06/nbc-flu-virus-mutating-vaccines-grown-chicken-eggs/","http://pbs.twimg.com/media/DXn-ynJW0AAa6ul.jpg","https://t.co/qxs7ISAlI1","https://twitter.com/TheNYevening/status/971087390260514816/photo/1","photo","http://pbs.twimg.com/media/DXn-ynJW0AAa6ul.jpg","https://t.co/qxs7ISAlI1","https://twitter.com/TheNYevening/status/971087390260514816/photo/1",,"x800501342653399040","TheNYevening","en",,,"x971087390260514816","#NBC : #FluVirus is Mutating Because Vaccines Are Grown in Chicken Eggs https://t.co/vhC9V5snCu https://t.co/qxs7ISAlI1",,,,,,,,,
"x972262025018662912",2018-03-10 00:05:05,"x87719246","VanderbiltNurse",".@CLE_State / @FloridaAtlantic study: Workers with 10 or more paid sick days are far more likely to seek preventive healthcare services such as flu shots, cholesterol screenings, and mammograms https://t.co/kry5FGeOuF / from @HealthLeaders","Hootsuite",,,,FALSE,FALSE,0,0,,,"bit.ly/2tlgiLY","https://t.co/kry5FGeOuF","http://bit.ly/2tlgiLY",,,,,,,,,"x23472546 19988714 18057077","CLE_State FloridaAtlantic HealthLeaders","en",,,,,,,,,,,,,
"x972262006022705152",2018-03-10 00:05:00,"x33517296","wsyx6","119 children have now died from flu, but many states (including Ohio) finally report less activity
https://t.co/jTfSWzGy2K https://t.co/HNM4meXwOH","TweetDeck",,,,FALSE,FALSE,1,1,,,"bit.ly/2HkGGHH","https://t.co/jTfSWzGy2K","http://bit.ly/2HkGGHH","http://pbs.twimg.com/media/DX4f1chWkAUHCUy.jpg","https://t.co/HNM4meXwOH","https://twitter.com/wsyx6/status/972262006022705152/photo/1","photo","http://pbs.twimg.com/media/DX4f1chWkAUHCUy.jpg","https://t.co/HNM4meXwOH","https://twitter.com/wsyx6/status/972262006022705152/photo/1",,,,"en",,,,,,,,,,,,,
"x972261921771704320",2018-03-10 00:04:40,"x19680310","zoyaroses","@GraslieJo Same with me....anything but fruit punch. It really helped when we had the flu.","Twitter for iPhone","x972260633092739072","x4579958532","GraslieJo",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x4579958532","GraslieJo","en",,,,,,,,,,,,,
"x972261806013075456",2018-03-10 00:04:12,"x106590266","frankywong2000","RT @ourdailybread: Lead Me to the Rock - While shopping for a humidifier, I noticed an older woman walking back and forth down the aisle. W…","RoundTeam",,,,FALSE,TRUE,0,5,,,,,,,,,,,,,,"x15919653","ourdailybread","en",,,"x972261281578258432","Lead Me to the Rock - While shopping for a humidifier, I noticed an older woman walking back and forth down the aisle. Wondering if she was shopping for humidifiers also, I moved aside to allow her to draw near. Soon we chatted about a flu virus in ou... https://t.co/4kK0URHj0a",,,,,,,,,
"x972261771602997249",2018-03-10 00:04:04,"x97292923","julieme0ww","Pretty sure I have the flu 😷 + I’m in between jobs + not sure if I still have health insurance.","Twitter for iPhone",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x972261748353982465",2018-03-10 00:03:59,"x800501342653399040","TheNYevening","RT @TheNYevening: Top Doctor: New #FLU Epidemic Could Kill 33 Million People In 200 days https://t.co/cpGK6fLQVw https://t.co/m2vuOZQcQu","Twitter Web Client",,,,FALSE,TRUE,0,8,"FLU",,"nyeveningnews.com/2018/03/08/top…","https://t.co/cpGK6fLQVw","http://nyeveningnews.com/2018/03/08/top-doctor-new-flu-epidemic-kill-33-million-people-200-days/","http://pbs.twimg.com/media/DXy7fT3WkAERqgY.jpg","https://t.co/m2vuOZQcQu","https://twitter.com/TheNYevening/status/971857773075075072/photo/1","photo","http://pbs.twimg.com/media/DXy7fT3WkAERqgY.jpg","https://t.co/m2vuOZQcQu","https://twitter.com/TheNYevening/status/971857773075075072/photo/1",,"x800501342653399040","TheNYevening","en",,,"x971857773075075072","Top Doctor: New #FLU Epidemic Could Kill 33 Million People In 200 days https://t.co/cpGK6fLQVw https://t.co/m2vuOZQcQu",,,,,,,,,
"x972261745468338176",2018-03-10 00:03:58,"x118936072","BizHustler","URGENT WARNING From U.S. Soldier About Flu Vaccines &amp; RFID Chip - It's not over. Trump is God's appointed President for ""a time"", BUT MARK MY WORDS: ANOTHER DEMOCRATIC GLOBAL ELITE PUPPET (POSSIBLY OBAMA HIMSELF) https://t.co/G1K8n5QwHK","Hootsuite",,,,FALSE,FALSE,0,0,,,"ow.ly/NMSk50gNdu9","https://t.co/G1K8n5QwHK","http://ow.ly/NMSk50gNdu9",,,,,,,,,,,"en",,,,,,,,,,,,,
"x972261605491830790",2018-03-10 00:03:25,"x1364505091","tiedye_queen22","When both your parents have the flu so you and your sister have to make dinner so you choose to make dino chicken nuggets and mashed potatoes","Twitter for Android",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x972261605168697345",2018-03-10 00:03:25,"x872445809282789376","riza_ezra","RT @ourdailybread: Lead Me to the Rock - While shopping for a humidifier, I noticed an older woman walking back and forth down the aisle. W…","Twitter for Android",,,,FALSE,TRUE,0,5,,,,,,,,,,,,,,"x15919653","ourdailybread","en",,,"x972261281578258432","Lead Me to the Rock - While shopping for a humidifier, I noticed an older woman walking back and forth down the aisle. Wondering if she was shopping for humidifiers also, I moved aside to allow her to draw near. Soon we chatted about a flu virus in ou... https://t.co/4kK0URHj0a",,,,,,,,,
"x972261579537436672",2018-03-10 00:03:18,"x2148446229","najarvg","RT @bethanyjhubbard: Andrey Rzhetsky is a master of networking – both in his research and collaborations. The @UChicago scientist’s latest…","Twitter for iPad",,,,FALSE,TRUE,0,2,,,,,,,,,,,,,,"x246369318 131144285","bethanyjhubbard UChicago","en",,,"x972249633249546242","Andrey Rzhetsky is a master of networking – both in his research and collaborations. The @UChicago scientist’s latest study w/ colleagues from @UChiEnergy, @MSFTResearch, @Columbia mapped the spread of the #flu across the U.S. https://t.co/I4OOGVwuxJ #DFIWellNews #bigdata",,,,,,,,,
"x972261573078241280",2018-03-10 00:03:17,"x16383942","Brett3505","RT @Ragnarly: A history of each generation's greatest fear:
1918: Flu killing 50-100 million people
1958: Nuclear holocaust
2018: Hurtful w…","Twitter for Android",,,,FALSE,TRUE,0,49,,,,,,,,,,,,,,"x2375800382","Ragnarly","en",,,"x972199711259090944","A history of each generation's greatest fear:
1918: Flu killing 50-100 million people
1958: Nuclear holocaust
2018: Hurtful words",,,,,,,,,
"x972261520552861696",2018-03-10 00:03:04,"x102231950","Lucasxto","RT @CDCgov: #Flu hospitalizations this season are highest among adults aged 65+. Here’s why older adults are at high risk of developing ser…","Twitter for iPhone",,,,FALSE,TRUE,0,35,"Flu",,,,,,,,,,,,,"x146569971","CDCgov","en",,,"x971868404008259584","#Flu hospitalizations this season are highest among adults aged 65+. Here’s why older adults are at high risk of developing serious flu complications and how they can protect themselves: https://t.co/dte5suP9Qt https://t.co/KjWHtj7YqJ",,,,,,,,,
"x972261435311980544",2018-03-10 00:02:44,"x3569495427","mocwwfl","Lead Me to the Rock: While shopping for a humidifier, I noticed an older woman walking back and forth down the aisle. Wondering if she was shopping for humidifiers also, I moved aside to allow her to draw near. Soon we chatted about a flu virus in our… https://t.co/mwEMdiZI7W https://t.co/vAj07Jnlxb","dlvr.it",,,,FALSE,FALSE,0,0,,,"dlvr.it/QKR1wS","https://t.co/mwEMdiZI7W","http://dlvr.it/QKR1wS","http://pbs.twimg.com/media/DX4qntlUMAAzPL3.jpg","https://t.co/vAj07Jnlxb","https://twitter.com/mocwwfl/status/972261435311980544/photo/1","photo","http://pbs.twimg.com/media/DX4qntlUMAAzPL3.jpg","https://t.co/vAj07Jnlxb","https://twitter.com/mocwwfl/status/972261435311980544/photo/1",,,,"en",,,,,,,,,,,,,
"x972261372150067201",2018-03-10 00:02:29,"x20738922","shawnmullin","Here's the lineups for the @SCBroncos and @bdnwheatkings tonight at 7pm on @TheEagle94one no Gawdin or Alexander. Manny Viveiros says they are both out with the flu. Skinner starts against Thompson. https://t.co/j8Tm5BFXdT","Twitter for iPhone",,,,FALSE,FALSE,1,1,,,,,,"http://pbs.twimg.com/media/DX4qjhgV4AA2nUW.jpg","https://t.co/j8Tm5BFXdT","https://twitter.com/shawnmullin/status/972261372150067201/photo/1","photo","http://pbs.twimg.com/media/DX4qjhgV4AA2nUW.jpg","https://t.co/j8Tm5BFXdT","https://twitter.com/shawnmullin/status/972261372150067201/photo/1",,"x42972877 36503303 24877995","SCBroncos bdnwheatkings TheEagle94one","en",,,,,"https://api.twitter.com/1.1/geo/id/07d9e3f6bb880001.json","Keystone Centre","Keystone Centre","poi","Canada","CA",,,"-99.9603644910207 -99.9603644910207 -99.9603644910207 -99.9603644910207 49.831593153441 49.831593153441 49.831593153441 49.831593153441"
"x972261365846085637",2018-03-10 00:02:28,"x800501342653399040","TheNYevening","RT @TheNYevening: #CDC Doctor, Who Said #FluShot Caused Deadly Outbreak, Missing Feared Dead https://t.co/215cVdJcvT https://t.co/fUT5ramcZR","Twitter Web Client",,,,FALSE,TRUE,0,71,"CDC FluShot",,"nyeveningnews.com/2018/03/05/cdc…","https://t.co/215cVdJcvT","http://nyeveningnews.com/2018/03/05/cdc-doctor-said-flu-shot-caused-deadly-outbreak-missing-feared-dead/","http://pbs.twimg.com/media/DXin6TDXcAA3TOH.jpg","https://t.co/fUT5ramcZR","https://twitter.com/TheNYevening/status/970710401087307777/photo/1","photo","http://pbs.twimg.com/media/DXin6TDXcAA3TOH.jpg","https://t.co/fUT5ramcZR","https://twitter.com/TheNYevening/status/970710401087307777/photo/1",,"x800501342653399040","TheNYevening","en",,,"x970710401087307777","#CDC Doctor, Who Said #FluShot Caused Deadly Outbreak, Missing Feared Dead https://t.co/215cVdJcvT https://t.co/fUT5ramcZR",,,,,,,,,
"x972261281578258432",2018-03-10 00:02:07,"x15919653","ourdailybread","Lead Me to the Rock - While shopping for a humidifier, I noticed an older woman walking back and forth down the aisle. Wondering if she was shopping for humidifiers also, I moved aside to allow her to draw near. Soon we chatted about a flu virus in ou... https://t.co/4kK0URHj0a","Hootsuite",,,,FALSE,FALSE,9,5,,,"ow.ly/v5YV50gNbLu","https://t.co/4kK0URHj0a","http://ow.ly/v5YV50gNbLu",,,,,,,,,,,"en",,,,,,,,,,,,,
"x972261165941243904",2018-03-10 00:01:40,"x65118385","4NDR34L3X","Caught the flu and I just wanna say if one of the kids I work with gave it to me I’m asking for a pay raise","Twitter for iPhone",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x972261163919491073",2018-03-10 00:01:39,"x4533251954","Twin_xdmiahx","RT @MoneyMan11_: Fade who? You wouldn’t even fight the flu, aim high nun below the chin when im sliding through 💂🏽‍♀️","Twitter Web Client",,,,FALSE,TRUE,0,1,,,,,,,,,,,,,,"x3388278490","MoneyMan11_","en",,,"x972260573638361088","Fade who? You wouldn’t even fight the flu, aim high nun below the chin when im sliding through 💂🏽‍♀️",,,,,,,,,
"x972261119367811073",2018-03-10 00:01:29,"x2749841086","VietHeartPA","RT @Medscape: #ACC18 News: Flu shots cut risk of death by HALF in HF: https://t.co/OCUiysqRes","Twitter for iPhone",,,,FALSE,TRUE,0,5,"ACC18",,"ms.spr.ly/6012r05MM","https://t.co/OCUiysqRes","http://ms.spr.ly/6012r05MM",,,,,,,,,"x16892009","Medscape","en",,,"x972259379771781120","#ACC18 News: Flu shots cut risk of death by HALF in HF: https://t.co/OCUiysqRes",,,,,,,,,
"x972261075021369344",2018-03-10 00:01:18,"x47670270","rachelb2010","I’ve gone through three boxes of tissues since I had the flu a month ago and I just opened up my fourth, please someone kill me","Twitter for iPhone",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x972261024811372545",2018-03-10 00:01:06,"x519486058","DaveDixonPharmD","RT @Medscape: #ACC18 News: Flu shots cut risk of death by HALF in HF: https://t.co/OCUiysqRes","Twitter for iPhone",,,,FALSE,TRUE,0,5,"ACC18",,"ms.spr.ly/6012r05MM","https://t.co/OCUiysqRes","http://ms.spr.ly/6012r05MM",,,,,,,,,"x16892009","Medscape","en",,,"x972259379771781120","#ACC18 News: Flu shots cut risk of death by HALF in HF: https://t.co/OCUiysqRes",,,,,,,,,
"x972261015294418944",2018-03-10 00:01:04,"x424531030","InHealthPolicy","Gottlieb: 'Enormous Investment' Needed For New Flu Vaccine Technology https://t.co/Um4XxUOPEI","dlvr.it",,,,FALSE,FALSE,0,0,,,"dlvr.it/QKR1c1","https://t.co/Um4XxUOPEI","http://dlvr.it/QKR1c1",,,,,,,,,,,"en",,,,,,,,,,,,,
"x972260949372669952",2018-03-10 00:00:48,"x112231587","talkofct","Flu has 'definitely peaked' for the 2017-18 season 
https://t.co/YIe415MQyx","Hootsuite",,,,FALSE,FALSE,0,0,,,"ow.ly/Afh030iL6KE","https://t.co/YIe415MQyx","http://ow.ly/Afh030iL6KE",,,,,,,,,,,"en",,,,,,,,,,,,,
"x972260906892750848",2018-03-10 00:00:38,"x516643645","WISafetyCouncil","Flu Season Tip: Exercise moderately to maintain a healthy immune system. #SafetyFirst. https://t.co/VDk4xFRnA0","Hootsuite",,,,FALSE,FALSE,0,0,"SafetyFirst",,,,,"http://pbs.twimg.com/media/DX4qJGCVQAEoxV0.jpg","https://t.co/VDk4xFRnA0","https://twitter.com/WISafetyCouncil/status/972260906892750848/photo/1","photo","http://pbs.twimg.com/media/DX4qJGCVQAEoxV0.jpg","https://t.co/VDk4xFRnA0","https://twitter.com/WISafetyCouncil/status/972260906892750848/photo/1",,,,"en",,,,,,,,,,,,,
"x972260821928632320",2018-03-10 00:00:18,"x3293595446","omaarrrxx","i woke up from a nap and i think i’m getting the flu lololololol","Twitter for iPhone",,,,FALSE,FALSE,0,1,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x972260782745497602",2018-03-10 00:00:08,"x726825321333415940","BottomLine_Inc","Let's see some ""haha"" emoticons from everyone who has avoided the flu…and ""sad"" emoticons from those who have already suffered through it. https://t.co/gCpS9Mfnbh","Buffer",,,,FALSE,FALSE,0,0,,,"blinc.media/2oWYxxF","https://t.co/gCpS9Mfnbh","https://blinc.media/2oWYxxF",,,,,,,,,,,"en",,,,,,,,,,,,,
"x972260776764375040",2018-03-10 00:00:07,"x18527874","13wmaznews","VERIFY: Here's why the missing CDC scientist is not a flu vaccine whistle blower https://t.co/byXdwd7HWU https://t.co/SdA6HqwjvE","trueAnthem",,,,FALSE,FALSE,1,0,,,"on.wmaz.com/2txp0GL","https://t.co/byXdwd7HWU","http://on.wmaz.com/2txp0GL","http://pbs.twimg.com/media/DX4qBbPW4AEE5X-.jpg","https://t.co/SdA6HqwjvE","https://twitter.com/13wmaznews/status/972260776764375040/photo/1","photo","http://pbs.twimg.com/media/DX4qBbPW4AEE5X-.jpg","https://t.co/SdA6HqwjvE","https://twitter.com/13wmaznews/status/972260776764375040/photo/1",,,,"en",,,,,,,,,,,,,
"x972260768014938112",2018-03-10 00:00:05,"x506030776","AzPDIC","The National Institute of Allergy and Infectious Disease has announced that one of their new priorities is... https://t.co/nnj1y4ddUe","Facebook",,,,FALSE,FALSE,0,0,,,"fb.me/2yfGdHm5i","https://t.co/nnj1y4ddUe","https://fb.me/2yfGdHm5i",,,,,,,,,,,"en",,,,,,,,,,,,,
"x972260573638361088",2018-03-09 23:59:19,"x3388278490","MoneyMan11_","Fade who? You wouldn’t even fight the flu, aim high nun below the chin when im sliding through 💂🏽‍♀️","Twitter for iPhone",,,,FALSE,FALSE,2,1,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x972260532689436672",2018-03-09 23:59:09,"x464935914","DjFunkyBluez","RT @LotusOak: #CDC Acknowledged that ""Nasal Spray"" #Flu #Vaccine Did Not Work &amp; Should Not Be Used 

https://t.co/1t2x1nykZm https://t.co/e…","Twitter for iPhone",,,,FALSE,TRUE,0,14,"CDC Flu Vaccine",,"cdc.gov/media/releases…","https://t.co/1t2x1nykZm","http://www.cdc.gov/media/releases/2016/s0622-laiv-flu.html",,,,,,,,,"x424711422","LotusOak","en",,,"x971469714202521601","#CDC Acknowledged that ""Nasal Spray"" #Flu #Vaccine Did Not Work &amp; Should Not Be Used 

https://t.co/1t2x1nykZm https://t.co/e23mQDhNvT",,,,,,,,,
"x972260414640803840",2018-03-09 23:58:41,"x3063489658","SUN_Of_Uhhh","@Chris_SK1 @saddleblaze @erinrileyau @BenRothenberg What are you saying? That she’s not clean B/c she took a decongestant while suffering through a grand slam with the flu? That makes no sense. She received a TUE so it’s a non-discussion https://t.co/0yrpCwudHf","Twitter for iPhone","x972258890212696065","x111413867","Chris_SK1",FALSE,FALSE,1,0,,,,,,"http://pbs.twimg.com/tweet_video_thumb/DX4pr6-VwAAwS6J.jpg","https://t.co/0yrpCwudHf","https://twitter.com/SUN_Of_Uhhh/status/972260414640803840/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/DX4pr6-VwAAwS6J.jpg","https://t.co/0yrpCwudHf","https://twitter.com/SUN_Of_Uhhh/status/972260414640803840/photo/1",,"x111413867 45797880 14093751 56447187","Chris_SK1 saddleblaze erinrileyau BenRothenberg","en",,,,,"https://api.twitter.com/1.1/geo/id/9a974dfc8efb32a0.json","Kansas City","Kansas City, MO","city","United States","US",,,"-94.733122 -94.3854414 -94.3854414 -94.733122 38.868002 38.868002 39.332095 39.332095"
"x972260340321914880",2018-03-09 23:58:23,"x394407387","ChugHotDogWater","Y’all wanna know why the flu has been so bad? 

The hand sanitizer at the UGA health center expired 1/2017","Twitter for iPhone",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x972260303160446976",2018-03-09 23:58:14,"x873907692","mlm_211","RT @Medscape: #ACC18 News: Flu shots cut risk of death by HALF in HF: https://t.co/OCUiysqRes","Twitter for Android",,,,FALSE,TRUE,0,5,"ACC18",,"ms.spr.ly/6012r05MM","https://t.co/OCUiysqRes","http://ms.spr.ly/6012r05MM",,,,,,,,,"x16892009","Medscape","en",,,"x972259379771781120","#ACC18 News: Flu shots cut risk of death by HALF in HF: https://t.co/OCUiysqRes",,,,,,,,,
