"user_id","name","screen_name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x316261676","hannah Higginbotham","hannahbrooke34","Huntsville, AL","Hotty Toddy❤️💙 sc: h_brooke14 insta: hhiggi_",,FALSE,948,2104,4,11144,3707,2011-06-13 05:32:26,FALSE,,,"en","https://pbs.twimg.com/profile_banners/316261676/1516479984","http://abs.twimg.com/images/themes/theme5/bg.gif","http://pbs.twimg.com/profile_images/939011325010763776/ZrWPTV9t_normal.jpg"
"x404820260","BEARENGER","Momofonerotti","Devon, Alberta Canada","My LOVE is VIOLET... My Bday is April 25th...My Mom Just realized why she likes animals more than people...",,FALSE,3297,3227,50,33333,45828,2011-11-04 13:13:42,FALSE,,,"en","https://pbs.twimg.com/profile_banners/404820260/1512147638","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/936641192246132736/S6wPkrKS_normal.jpg"
"x333014276","🦅 Janice Jhana Elks","OMAHAGEMGIRL","Omaha, NE","51yo Science, Punk Rock, News Junkie, Baseball, & Bourbon, Real estate Investor, & surviving PTSD.

#TheResistance @voicefeed","https://t.co/4cyeARuSlC",FALSE,6848,6249,245,147765,84286,2011-07-10 20:43:00,FALSE,"https://t.co/4cyeARuSlC","http://page.is/janice-e","en","https://pbs.twimg.com/profile_banners/333014276/1452963221","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/962438119357403136/BMDfkG0x_normal.jpg"
"x485758031","Blindleaf","blind_leaf","","Pharmacist, EPIC analyst, Blockchain enthusiast",,FALSE,589,1791,84,6837,11499,2012-02-07 15:03:21,FALSE,,,"en","https://pbs.twimg.com/profile_banners/485758031/1462284412","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/487675633141436417/uf4-kEOP_normal.jpeg"
"x357941367","Nate Jacobs","Nacobas","Atlanta, GA","Emory PhD student, Penn State alum. Lover of science (microbial population biology), coffee, good beer, and photography.",,FALSE,182,711,2,494,1561,2011-08-19 03:54:47,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/738742266538434560/PlY2yxY2_normal.jpg"
"x52144738","Ted Zack, Analyst","tzack16","Chicago, IL ","I follow small and micro-cap companies that are under-followed and/or under-valued by Wall Street and the trends that drive them.","https://t.co/z0BKAQvCcm",FALSE,3590,2891,116,16779,164,2009-06-29 18:39:50,FALSE,"https://t.co/z0BKAQvCcm","http://scr.zacks.com/Disclaimer/default.aspx","en","https://pbs.twimg.com/profile_banners/52144738/1459394685","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/780899712874401792/LCxDc0ri_normal.jpg"
"x126810099","Eric Rissman","ebrissman","Florida, USA","Veteran old retired and loving it. Since I've been asked here is the answer: I'm an American I shouldn't need a party. Wish we had more American's in D.C.",,FALSE,3158,4233,98,59170,21047,2010-03-27 02:25:16,FALSE,,,"en","https://pbs.twimg.com/profile_banners/126810099/1516812590","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/789917795945504770/YdaSCFsR_normal.jpg"
"x194936374","irunbabylon","IRunBabylon","CHICAGO","Lilith, Who causes the gear of men to go astray.",,FALSE,1394,1425,65,46757,9550,2010-09-25 11:04:05,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/843933084814888961/mxcR_YKZ_normal.jpg"
"x21140659","Glenn Speake","GlennBlazer","Beaverton, OR","British American New Jersey Oregonian",,FALSE,137,537,3,26583,356,2009-02-17 22:42:49,FALSE,,,"en","https://pbs.twimg.com/profile_banners/21140659/1431456970","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/852563190508433408/D3VlFPs7_normal.jpg"
"x2261785573","bencolemanbot","bencraigcoleman","Denham Springs, LA","#deplorable

#PresidentTrump
#LSU


#LaEXIT
#white-ish
#whitedevil
former bookworm.
#Calexit- they can't leave fast enough. 
#botlivesmatter
#botish",,FALSE,2435,3494,20,18767,27778,2013-12-25 18:43:31,FALSE,,,"en","https://pbs.twimg.com/profile_banners/2261785573/1484435300","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/938692773691113472/evGDuB82_normal.jpg"
"x27648427","ID in Children","IDinChildren","Thorofare, NJ","The official Twitter feed for Infectious Diseases in Children","http://t.co/iktEOVFBNV",FALSE,3548,410,176,8111,110,2009-03-30 14:42:15,FALSE,"http://t.co/iktEOVFBNV","http://www.healio.com/pediatrics","en","https://pbs.twimg.com/profile_banners/27648427/1463164232","http://pbs.twimg.com/profile_background_images/535731458/Healio_twitterBG_large_IDC.jpg","http://pbs.twimg.com/profile_images/630731244762959872/6GiJfnvX_normal.jpg"
"x199331480","T K","TaniaCharise","NYC","The sky's the limit 💫#actor Laughter is good for the soul.. Forgiveness is 🔑 Living for God #unashamed Romans 1:16 Single & Anxious season 2; Church of Laughs","https://t.co/fsLUD75A08",FALSE,159,446,4,21663,823,2010-10-06 16:04:16,FALSE,"https://t.co/fsLUD75A08","http://www.singleandanxious.com","en","https://pbs.twimg.com/profile_banners/199331480/1499275835","http://abs.twimg.com/images/themes/theme12/bg.gif","http://pbs.twimg.com/profile_images/972116729705959425/2iBnlP8b_normal.jpg"
"x1341621288","Southern Girl","southern_girl_x","England, United Kingdom","Those that mind...don't matter & those that matter...don't mind 🤗",,FALSE,1762,277,14,132827,155700,2013-04-10 11:08:46,FALSE,,,"en","https://pbs.twimg.com/profile_banners/1341621288/1496359022","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/879642319682588673/lDkSkpHB_normal.jpg"
"x19352922","kesha facen","newsjunke","St. Louis, MO","I'm a NEWS junke, MUSIC lover with DANCE moves.",,FALSE,739,1680,55,61725,3238,2009-01-22 18:36:41,FALSE,,,"en","https://pbs.twimg.com/profile_banners/19352922/1350784944","http://pbs.twimg.com/profile_background_images/689647508/28e3daa5e8477de767b7793937f2753a.png","http://pbs.twimg.com/profile_images/907104106396909568/_lY4J_VG_normal.jpg"
"x19672893","Rachel Gray","rachels_aria","United States","Job hopper, writer, voracious reader, trivia junkie follows politics, EID. 
🏳️‍🌈 ally
Left coast.",,FALSE,558,1667,30,41292,26562,2009-01-28 20:15:41,FALSE,,,"en","https://pbs.twimg.com/profile_banners/19672893/1402432553","http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/949427755506020352/luhCy-cl_normal.jpg"
"x543759424","Ascel Bio","ascelbio","New York","Bio-meteorologists delivering reliable information that inspires action & improves global health. Weathering seasonal outbreaks together with you.","http://t.co/xPX70oaIGn",FALSE,194,741,33,3627,3537,2012-04-02 21:47:34,FALSE,"http://t.co/xPX70oaIGn","http://ascelbio.com","en","https://pbs.twimg.com/profile_banners/543759424/1461786418","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/513002276676333568/YCwymBYj_normal.jpeg"
"x776584396426149888","Just a Chloe","CArmanthegirl","the Cuntagon","IT’S NOT MY BDAY    professional napper, doctorate of smart assery, Hitachi ambassador","https://t.co/M4ec60tdeX",FALSE,14076,4983,125,78777,82675,2016-09-16 00:52:03,FALSE,"https://t.co/M4ec60tdeX","https://twitter.com/search?q=from:CArmanthegirl%20-filter:replies","en","https://pbs.twimg.com/profile_banners/776584396426149888/1518564602","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/962822769116352512/D3TxKtPg_normal.jpg"
"x618172850","Diana Summers","ladydshops","Bowling Green, KY","MO/KS/CO young one who went to CA to grow up! Now we look after 95 y.o. MIL in KY @CGQuilts is my quilt shop page. MAGA!  NO LISTS! LIST = BLOCK",,FALSE,9676,8584,54,335956,96485,2012-06-25 15:14:07,FALSE,,,"en","https://pbs.twimg.com/profile_banners/618172850/1473278378","http://abs.twimg.com/images/themes/theme17/bg.gif","http://pbs.twimg.com/profile_images/952231522991357957/l2ZXTwk__normal.jpg"
"x2229105048","APRIL➰","cloudsforknj","","°DREAMER° •level 6/7 gymnast • good vibes • knj make me smile • everyone deserves to be happy-@kianlawley",,FALSE,82,230,1,3177,6782,2013-12-04 01:39:33,FALSE,,,"en","https://pbs.twimg.com/profile_banners/2229105048/1520634689","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/971214155905552384/OFD-DKNm_normal.jpg"
"x104170629","News for the masses","foldfreenews","USA","When the Who,What & Where matters to you, We Keep You in the Know",,FALSE,1211,1378,66,239104,81,2010-01-12 14:04:09,FALSE,,,"en","https://pbs.twimg.com/profile_banners/104170629/1470496331","http://pbs.twimg.com/profile_background_images/882615013948522498/u5ZB1iHc.jpg","http://pbs.twimg.com/profile_images/882773996546252802/7lZkSWVG_normal.jpg"
"x933345667975655424","The Lonesome Jackalope™ 🥃","jack_lonesome","Texas, USA","Bibliophile, writer, conversationalist, lover of true humans, small cute mammals and good Whiskey. Hopping along somewhere down Texas way.",,FALSE,742,742,4,3091,6993,2017-11-22 14:45:22,FALSE,,,"en","https://pbs.twimg.com/profile_banners/933345667975655424/1519229947","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/963446992671248384/guMoRLX7_normal.jpg"
"x2415827118","Life Skills Village","LifeSkillsVilla","Oak Park, MI","#NeuroRehab #TBI #BrainInjury #Neuroscience #Psychology #OccupationalTherapy #Speech #Healthcare #MentalHealth #Inspiration #VocationalTherapy #Brain 833TBIHELP","https://t.co/VglAEyssxg",FALSE,570,430,91,6598,2891,2014-03-28 12:21:55,FALSE,"https://t.co/VglAEyssxg","http://Www.lifeskillsvillage.com","en","https://pbs.twimg.com/profile_banners/2415827118/1511127616","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/648633598178914304/TRABl3QT_normal.jpg"
"x3731909713","SDSU GSPH","SDSU_GSPH","San Diego, CA","The official twitter of the SDSU Graduate School of Public Health Student Council.","https://t.co/F8jHSxyMFe",FALSE,59,62,1,21,42,2015-09-30 01:50:23,FALSE,"https://t.co/F8jHSxyMFe","https://publichealth.sdsu.edu/","en","https://pbs.twimg.com/profile_banners/3731909713/1444366180","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/649720258371031040/cHGSn6iV_normal.jpg"
"x60610046","Cindy Smith","cindy399","Alexandria, VA","Conference Manager and Hockey Fan. Opinions expressed are my own.",,FALSE,38,147,11,1352,2007,2009-07-27 14:22:51,FALSE,,,"en","https://pbs.twimg.com/profile_banners/60610046/1488027940","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/722781782626545666/2woiiU59_normal.jpg"
"x944317050","DOSᴍᴀɢᴀᴢɪɴᴇ","DOSmagazine","100 King St.W. Toronto-ON-CAN","#ESPAÑOL & #ENGLISH: international magazine focus on Business & LifeStyle 35K issues (#Canada #USA #Nicaragua #CostaRica #Panama #Argentina)","http://t.co/EvhhfcnOEO",FALSE,26008,8024,414,32446,3779,2012-11-12 18:39:46,FALSE,"http://t.co/EvhhfcnOEO","http://www.DOSmagazine.com","en","https://pbs.twimg.com/profile_banners/944317050/1520633076","http://pbs.twimg.com/profile_background_images/851572287/a900e1f9912e73fe9e47cf185546b648.jpeg","http://pbs.twimg.com/profile_images/429313017705021440/bDYNf3Eb_normal.png"
"x107428518","Andrea Green","Greenbacksgal","Colorado Springs, CO","Eco-friendly Mom | CO 🏔 Hiker 💚 Coffee  Drinker ☕️ Organic Deal Hunter 🍎 Dog Rescuer 🐶 Fledgling Herbalist 🌼 #realfoodreallife #organic #healthy","https://t.co/cmis04B6Wu",FALSE,6093,6103,197,19833,694,2010-01-22 14:42:46,FALSE,"https://t.co/cmis04B6Wu","http://thegreenbacksgal.com","en","https://pbs.twimg.com/profile_banners/107428518/1456342547","http://pbs.twimg.com/profile_background_images/764172952/9c9d716c1fa4a20aad4dc868449aafde.jpeg","http://pbs.twimg.com/profile_images/702578547852836864/9ixyKGwm_normal.jpg"
"x42921216","KSDK News","ksdknews","St. Louis, Missouri","We're 5 On Your Side for breaking news, weather and sports both on-air and online. Retweets are not endorsements. #BeOn5 #TISL","https://t.co/Al47cUgpFZ",FALSE,225958,1568,1892,172041,9497,2009-05-27 16:45:59,TRUE,"https://t.co/Al47cUgpFZ","http://www.ksdk.com","en","https://pbs.twimg.com/profile_banners/42921216/1519576259","http://pbs.twimg.com/profile_background_images/558328096772718592/l2ojseup.jpeg","http://pbs.twimg.com/profile_images/967796717730099206/F59LB3nk_normal.jpg"
"x14268812","Ron Fournier","ron_fournier","Detroit, MI","Publisher/Editor @CrainsDetroit. Author NYT best-seller #LoveThatBoy https://t.co/09CdTNkI6A Board member: @AutismAlliance @UDMDetroit","https://t.co/vfXuErW109",FALSE,64271,2308,1904,159315,61384,2008-03-31 19:35:07,TRUE,"https://t.co/vfXuErW109","http://www.crainsdetroit.com/section/blog025/ron-fournier","en","https://pbs.twimg.com/profile_banners/14268812/1489452451","http://pbs.twimg.com/profile_background_images/531032491/NJTwitterBackground.jpg","http://pbs.twimg.com/profile_images/926508486812303360/-M-yCkHq_normal.jpg"
"x421275603","SkepticalRaptor","skepticalraptor","Los Angeles, CA","Stalking pseudoscience in the internet jungle. With a little hockey and baseball.","http://t.co/xZpBAjA8hy",FALSE,3696,1877,166,11628,3190,2011-11-25 18:49:29,FALSE,"http://t.co/xZpBAjA8hy","http://www.skepticalraptor.com/skepticalraptorblog.php","en","https://pbs.twimg.com/profile_banners/421275603/1474501306","http://pbs.twimg.com/profile_background_images/384193851/x0284ce24f8b89e7cb7f21068147a8ca.jpg","http://pbs.twimg.com/profile_images/778741136504389632/j5T1yzlM_normal.jpg"
"x798442806","Maliyka, MPH","1postpartummama","Brooklyn","Follow/RT≠agreement opinion=mine #PublicHealth #ZPHIB, #cureclick, #fibroids, tweets 4 @dovelink, board member @StopStHarassmnt https://t.co/w0tO5SwDuS","https://t.co/KhKLL5cFNO",FALSE,1765,2780,352,83121,5915,2012-09-02 15:08:46,FALSE,"https://t.co/KhKLL5cFNO","http://www.linkedin.com/in/maliykaamuhammad/","en","https://pbs.twimg.com/profile_banners/798442806/1502959262","http://abs.twimg.com/images/themes/theme12/bg.gif","http://pbs.twimg.com/profile_images/898102348995854336/CKf-8ilB_normal.jpg"
"x25429464","Orvelin Roman Jr.","toxoplam","Salt Lake City,UT","I'm a veterinarian /gamer/geek/nerd/parent. I love science and books.",,FALSE,65,559,0,1344,1539,2009-03-20 01:25:35,FALSE,,,"en","https://pbs.twimg.com/profile_banners/25429464/1511749374","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/934970738909384704/BMg-oOWp_normal.jpg"
"x25723686","Immunize Nevada","ImmunizeNV","Nevada","A statewide partnership dedicated to provider education, advocacy & vaccine access for all Nevadans across the lifespan.","http://t.co/5bsuKP3bOt",FALSE,1122,1091,49,2803,479,2009-03-21 20:27:48,FALSE,"http://t.co/5bsuKP3bOt","http://www.ImmunizeNevada.org","en","https://pbs.twimg.com/profile_banners/25723686/1506694216","http://pbs.twimg.com/profile_background_images/563737142753361920/-6UAjFTY.png","http://pbs.twimg.com/profile_images/593813778640162816/3EJlvJ-l_normal.png"
"x843872490900393984","Wade Doorey","WadeDoorey","Chapel Hill, NC","Studied Philosophy at UNC-Chapel Hill, was a student of the Duke/UNC PPE Program. Former undergraduate fellow at the Parr Center for Ethics.",,FALSE,52,202,1,602,725,2017-03-20 17:10:54,FALSE,,,"en","https://pbs.twimg.com/profile_banners/843872490900393984/1491756550",,"http://pbs.twimg.com/profile_images/880376328339562497/PaXsg0nb_normal.jpg"
"x201248735","Katie Buckley","KBuckaboo","England","Healthcare communications, global media, infectious diseases and oncology",,FALSE,245,829,9,480,483,2010-10-11 12:45:50,FALSE,,,"en","https://pbs.twimg.com/profile_banners/201248735/1477776721","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/909715214563790848/gfmKQ3kC_normal.jpg"
"x144886138","Leslie Kernisan, MD","drkernisan","San Francisco","Turning geriatrics into practical health information for family caregivers & aging adults. Founder @GeriTechBlog. #s4pm","https://t.co/lbx6DecJrW",FALSE,1200,252,124,2625,7,2010-05-17 15:25:15,FALSE,"https://t.co/lbx6DecJrW","http://BetterHealthWhileAging.net","en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/426130821796200448/qdwlTMf8_normal.jpeg"
"x300615384","Kenneth Hitchner","KennethHitchner","New Jersey, USA","#Communications strategist who protects, promotes brand through PR (problem resolution). Most over more. Myers-Briggs INTJ. #socialmedia #growthhacking","https://t.co/fSbZDLaiQ8",FALSE,33036,15001,2374,110564,399759,2011-05-18 02:10:37,FALSE,"https://t.co/fSbZDLaiQ8","http://kennethhitchner.net","en","https://pbs.twimg.com/profile_banners/300615384/1420332070","http://pbs.twimg.com/profile_background_images/551535679885176832/aSjHELHZ.png","http://pbs.twimg.com/profile_images/2171484082/KenHitchnerpix_normal.jpg"
"x2922082601","Oleksandr Z","zov911","California, USA","#DigitalMarketing consultant. Digital way for #construction 🏗️& #manufacturing 🏭 businesses. Strategic approach for #PPC #SEO #SMM #Email #Analysis etc.","https://t.co/ML2dWWUFuL",FALSE,4980,291,361,13744,195,2014-12-14 22:23:45,FALSE,"https://t.co/ML2dWWUFuL","http://zov911.com/","en","https://pbs.twimg.com/profile_banners/2922082601/1477800430","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/790594355283099648/70IiNUHA_normal.jpg"
"x15755314","Bill Easum","easum","Padre Island, TX","Founder, President. & Senior Consultant for The Effective Church Group (formerly 21st Century Strategies)","https://t.co/jfLJ6kU7MT",FALSE,1535,408,67,6892,20,2008-08-06 21:16:25,FALSE,"https://t.co/jfLJ6kU7MT","http://effectivechurch.com","en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/57906908/billpic2_normal.jpg"
"x1604370384","Scott Musselman","MusselmanScott","Jefferson City MO","Partner with 21st Century Strategies for church consulting and coaching.","http://t.co/tA2GHsA3B8",FALSE,168,162,7,3942,0,2013-07-18 21:36:56,FALSE,"http://t.co/tA2GHsA3B8","http://www.effectivechurch.com","en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000153340714/c2c8dae6b8c794e0cad300570fcb65b6_normal.jpeg"
"x58408296","✨flu $train✨","412RealRudeDood","cryin in pa ","THRASHING THE STIGMA OF ADDICTION. onsomesoberSHYT don't @ me if your eyeliner ain't winged. don't copy me cause idk wtf I'm doin you might look crazy. CLEAN AF","https://t.co/gsHMIbJoC6",FALSE,925,1008,3,39826,17157,2009-07-20 06:25:53,FALSE,"https://t.co/gsHMIbJoC6","https://m.youtube.com/channel/UCTxJp4_e8tj_jBKRdsk_ocw","en","https://pbs.twimg.com/profile_banners/58408296/1434507855","http://pbs.twimg.com/profile_background_images/705336262/55012771a25c80f79659a8e66926001a.jpeg","http://pbs.twimg.com/profile_images/964694314843623426/ECcD_3sm_normal.jpg"
"x171205760","Professor Ray Grant","ProfRayGrant","Atlanta, Ga","Comedian (DEF JAM, BET), author of Old Sayings I Just Made Up 1 & 2, screenwriter, songwriter, poet (TVOne Verses & Flow), Prof @ #Tuskegee & #Spelman. ΩΨΦ!",,FALSE,1261,711,85,33421,1655,2010-07-26 20:29:52,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/760304089280294913/g--g4uJP_normal.jpg"
"x426255265","Kady📚🐒","MsKadyClark","Santa Clarita, CA","We are the spark.✊🏼 “When they call the roll in the Senate, the Senators do not know whether to answer 'Present' or 'Not guilty.'” —Theodore Roosevelt",,FALSE,901,1123,2,45248,71056,2011-12-02 01:09:59,FALSE,,,"en","https://pbs.twimg.com/profile_banners/426255265/1520370641","http://pbs.twimg.com/profile_background_images/567789277602267136/HjQ_BTPP.jpeg","http://pbs.twimg.com/profile_images/970858138885767168/Ve_NwDCB_normal.jpg"
"x26814571","eric veale","capture67","Spray Beach, NJ","Multimedia Production","http://t.co/wAIR597HEQ",FALSE,92,722,0,192,260,2009-03-26 18:37:52,FALSE,"http://t.co/wAIR597HEQ","http://www.capturemultimedia.net","en",,"http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/113161308/eric_anna_normal.jpg"
"x788906720277868546","Tina Hilmas","tina_hilmas","Rolla, MO","NICU, Home Care RN, passionate abt pt. safety; avid Buckeye fan; Mom of 3 awesome daughters; wife to great husband. Budding political junkie.Tweets are my own.",,FALSE,334,434,2,2028,4219,2016-10-20 00:56:34,FALSE,,,"en","https://pbs.twimg.com/profile_banners/788906720277868546/1506714037",,"http://pbs.twimg.com/profile_images/910260647572787200/E1Qh365N_normal.jpg"
"x1407952194","RotaryStgoMonumental","ClubRSMOficial","Santiago","Club de Servicio Humanitario","http://t.co/NHresLwczh",FALSE,1007,1300,133,71055,4923,2013-05-06 15:09:46,FALSE,"http://t.co/NHresLwczh","http://clubrsm.org","es","https://pbs.twimg.com/profile_banners/1407952194/1520165370","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/881633130976641025/WVC4-5vM_normal.jpg"
"x831368216","everzocial","everzocial","North San Diego, CA","Everzocial is a digital marketing agency that offers innovative social media management services for small businesses seeking to bolster their online presence.","http://t.co/n7kDS42Am9",FALSE,1112,954,217,18120,66,2012-09-18 16:12:23,FALSE,"http://t.co/n7kDS42Am9","http://www.everzocial.com","en","https://pbs.twimg.com/profile_banners/831368216/1404841179","http://pbs.twimg.com/profile_background_images/806423586/13e0e404651edc7cff0e54690f2c3b59.png","http://pbs.twimg.com/profile_images/2634703802/0c7bf5fccda3b3a2253be30310b5eedc_normal.png"
"x346089740","Troy Ainsworth","TroyAinsworth","","",,FALSE,17,71,0,1123,549,2011-07-31 18:15:47,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/579668714422820865/f-7Z9EgU_normal.jpg"
"x18159783","Kevin McGrew","iamkevin","San Diego, CA","CEO/Founder of Marketing Agency | Digital Marketing & Biz Strategist | Author/Speaker | Coffee & Cigar Enthusiast | Idea King | Embrace the Hustle",,FALSE,4314,3159,1260,173858,3785,2008-12-16 10:06:14,FALSE,,,"en","https://pbs.twimg.com/profile_banners/18159783/1436376344","http://pbs.twimg.com/profile_background_images/839581572/a1705b174f5c7bf3e541466577fd54b8.jpeg","http://pbs.twimg.com/profile_images/968286496053542912/wjixWd-O_normal.jpg"
"x765659511868776448","SciFri_ebooks","scifri_ebooks","Manhattan, NY","Sciencing the sciency science. My parents are @scifri and @dpeterschmidt",,FALSE,245,2,21,8678,0,2016-08-16 21:20:27,FALSE,,,"en",,,"http://pbs.twimg.com/profile_images/765928907220611072/ykINay_g_normal.jpg"
"x1211059848","Moravia Health","MoraviaHealth","Philadelphia, PA","""Because There's No Place Like Home"" Find us on the web: https://t.co/dmibEqwfFu","http://t.co/ENYFCmf5Mr",FALSE,13493,503,258,94344,2,2013-02-23 08:37:59,FALSE,"http://t.co/ENYFCmf5Mr","http://www.facebook.com/MoraviaHealth","en","https://pbs.twimg.com/profile_banners/1211059848/1493495034","http://pbs.twimg.com/profile_background_images/804083930/1810b222f0f3ff448807ab67b4cbee05.jpeg","http://pbs.twimg.com/profile_images/877355898154438656/jO2N7fiI_normal.jpg"
"x802799374535393280","Savage🍀🍀🍀","syndisavage","San Antonio, TX","EVERYTHING beauty, makeup and skin care. PR and Email inquiries: syndisal73@gmail.com. YT: https://t.co/PBMDcAmPlu","https://t.co/n6kLCv7GlN",FALSE,2077,3653,4,16877,17281,2016-11-27 09:01:00,FALSE,"https://t.co/n6kLCv7GlN","http://www.paypal.me/SyndiS","en","https://pbs.twimg.com/profile_banners/802799374535393280/1514536348",,"http://pbs.twimg.com/profile_images/946660883069063168/jvQk8QF-_normal.jpg"
"x133027929","Business 2 Community","B2Community","Philadelphia, PA","Our open community of contributors covers breaking news and top trends in Social Media, Digital Marketing, Content Marketing, Social Selling and More.","http://t.co/Ze2JgXc5hR",FALSE,81946,3422,4710,196040,0,2010-04-14 20:48:18,TRUE,"http://t.co/Ze2JgXc5hR","http://www.Business2Community.com","en","https://pbs.twimg.com/profile_banners/133027929/1401367763","http://pbs.twimg.com/profile_background_images/220989271/twitter_bg.png","http://pbs.twimg.com/profile_images/570786529354608640/Gym1uHvb_normal.png"
"x869967070984851457","Pub Health Monitor","monitor_PH","","Surveying the field of Public Health. Maintained by @thisisdaryn.

Curation of sources is a work in progress. Send feedback to darynr at gmail.",,FALSE,359,92,12,56115,0,2017-05-31 17:21:27,FALSE,,,"en","https://pbs.twimg.com/profile_banners/869967070984851457/1496265145",,"http://pbs.twimg.com/profile_images/870025490576195584/-j8sNx6W_normal.jpg"
"x2842669328","Maureen Seaton","mseaton9","USA","Poet/Educator. Official Twitter Account of Maureen Seaton, author of FIBONACCI BATMAN and SEX TALKS TO GIRLS.","http://t.co/9rBhPfviv4",FALSE,487,264,18,4119,10832,2014-10-06 20:40:24,FALSE,"http://t.co/9rBhPfviv4","http://maureenseaton.com","en","https://pbs.twimg.com/profile_banners/2842669328/1412629836","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/519231415590727680/KuWrBa0E_normal.jpeg"
"x146569971","CDC","CDCgov","Atlanta, GA","CDC's official Twitter source for daily credible health & safety updates f/ Centers for Disease Control & Prevention. Privacy policy http://t.co/nTOTJDCRyO","http://t.co/5a7cTu2vly",FALSE,997515,290,10730,20997,395,2010-05-21 19:40:40,TRUE,"http://t.co/5a7cTu2vly","http://www.cdc.gov","en","https://pbs.twimg.com/profile_banners/146569971/1513863836","http://pbs.twimg.com/profile_background_images/703525704/4ffb919c21e697be1d3a25d778705577.jpeg","http://pbs.twimg.com/profile_images/880104586211581952/KPwn1JyQ_normal.jpg"
"x715028326868525059","Cindy♡","cindyyruiz","Oakdale, CA","Camilas mommy🌹❤️ sc: cindyyyruiz👻",,FALSE,357,343,0,3055,5256,2016-03-30 04:10:12,FALSE,,,"en","https://pbs.twimg.com/profile_banners/715028326868525059/1516040291",,"http://pbs.twimg.com/profile_images/961817093791346689/iP03vbxM_normal.jpg"
"x1624732933","UCSF Benioff SF","UCSFChildrens","San Francisco","UCSF Benioff Children's Hospital SF creates an environment where children and their families find compassionate care at the forefront of scientific discovery.","http://t.co/E1OkvtLHaA",FALSE,22959,2286,235,3669,7415,2013-07-27 05:56:27,TRUE,"http://t.co/E1OkvtLHaA","http://www.ucsfbenioffchildrens.org","en","https://pbs.twimg.com/profile_banners/1624732933/1400185158","http://pbs.twimg.com/profile_background_images/378800000101154957/e6222ee97e208a3c683f79cfebe49002.jpeg","http://pbs.twimg.com/profile_images/564901730110820352/bj_s9nLq_normal.png"
"x19418408","Deb Singer","debsinger2","USA","Retired. Past Int'l Tech Educator OTY, Apple Consultant, NASA Master Teacher. Independent. RT's are not endorsements.","http://t.co/D1LKwhGt9Y",FALSE,6676,6578,121,131882,2855,2009-01-23 22:41:29,FALSE,"http://t.co/D1LKwhGt9Y","http://page.is/deb-singer","en",,"http://pbs.twimg.com/profile_background_images/181834395/bkgrnd3.jpg","http://pbs.twimg.com/profile_images/753551841665818624/JyPG73ly_normal.jpg"
